,NPP_ANNUAL,PoTemp_DJF,PoTemp_MAM,PoTemp_JJA,PoTemp_SON,PoDens_DJF,PoDens_MAM,PoDens_JJA,PoDens_SON,Salinity_DJF,Salinity_MAM,Salinity_JJA,Salinity_SON,upVelo_DJF,upVelo_MAM,upVelo_JJA,upVelo_SON,VEddyDiff_DJF,VEddyDiff_MAM,VEddyDiff_JJA,VEddyDiff_SON,ZonCur_DJF,ZonCur_MAM,ZonCur_JJA,ZonCur_SON,ZonWindStr_DJF,ZonWindStr_MAM,ZonWindStr_JJA,ZonWindStr_SON,MerCur_DJF,MerCur_MAM,MerCur_JJA,MerCur_SON,MerWindStr_DJF,MerWindStr_MAM,MerWindStr_JJA,MerWindStr_SON,SST_DJF,SST_MAM,SST_JJA,SST_SON,TotalHeat_DJF,TotalHeat_MAM,TotalHeat_JJA,TotalHeat_SON,Shortwave_DJF,Shortwave_MAM,Shortwave_JJA,Shortwave_SON,NetUpwardWaterFlux_DJF,NetUpwardWaterFlux_MAM,NetUpwardWaterFlux_JJA,NetUpwardWaterFlux_SON,SeaSurfaceThermostericHeight_DJF,SeaSurfaceThermostericHeight_MAM,SeaSurfaceThermostericHeight_JJA,SeaSurfaceThermostericHeight_SON,SeaSurfaceStericHeight_DJF,SeaSurfaceStericHeight_MAM,SeaSurfaceStericHeight_JJA,SeaSurfaceStericHeight_SON,SSH_DJF,SSH_MAM,SSH_JJA,SSH_SON,SSS_DJF,SSS_MAM,SSS_JJA,SSS_SON,SurfaceSaltFlux_DJF,SurfaceSaltFlux_MAM,SurfaceSaltFlux_JJA,SurfaceSaltFlux_SON,MLD_DJF,MLD_MAM,MLD_JJA,MLD_SON,NetSurfaceHeatFlux_DJF,NetSurfaceHeatFlux_MAM,NetSurfaceHeatFlux_JJA,NetSurfaceHeatFlux_SON,BaroclinicDynamicHeight_DJF,BaroclinicDynamicHeight_MAM,BaroclinicDynamicHeight_JJA,BaroclinicDynamicHeight_SON,SurfacePressure_DJF,SurfacePressure_MAM,SurfacePressure_JJA,SurfacePressure_SON,StratIndex_DJF,StratIndex_MAM,StratIndex_JJA,StratIndex_SON
RCP45_2040,30.00686763776582,285.92205877192555,285.9121900288616,285.89181019866805,285.89637786180884,1029.030955008085,1029.035282300564,1029.0188512158045,1029.017323135812,38.35419675394234,38.35633681752322,38.34420277935727,38.34558838796652,-6.264249888672268e-07,1.7412604641980612e-08,4.0436666764955064e-08,2.946091356029191e-06,0.8416674253943369,0.160053320528544,0.0341647272485077,0.3000119597237838,0.0052029018012223,0.0068502167056592,0.006880601615588,0.0030447984832719,0.1148228461609292,0.0356259582271381,0.0374074385291666,-0.006214622619296,0.0039168309852838,0.0039263196813347,0.0048251136902022,0.0048030331686657,-0.0542597805178149,-0.0531002056961499,-0.0555152938655573,-0.0503591473424771,288.15324100356634,287.9157007170784,294.501084148452,293.42929837933355,-141.89092892906487,63.13399576615858,146.06498525530108,-117.66799995136608,84.5240068866952,221.10179958219132,290.30839116046826,130.42202955986454,3.906733062089196e-05,1.5423313272570416e-05,3.631869228375057e-05,2.4343467270337692e-05,-37.23834614905628,-37.24784407966565,-37.17965993807765,-37.16723835276173,0.0358721919431421,-0.0318046357141323,0.0735315370215268,0.0950727483142685,-0.0687014901120098,-0.1202019186887172,-0.0734693964758448,-0.065416385628174,37.941818079784994,37.985819217760685,38.09491642786329,38.119053500810246,0.0014826444247247,0.0005867913971472,0.0013832481532623,0.0009299325025728,72.02210787954064,28.42724585695516,10.722342861319088,28.879112840596104,-144.2584347800629,62.20615288601579,142.96638889200716,-119.9552321572044,-36.20736190741505,-36.22104091618858,-36.15243836404947,-36.14596478668644,5.144463474707862,591.1338130635557,644.245637472608,818.1390795692403,1.9188997674836537,1.774626053533665,2.451264561988073,2.523231471091334
RCP45_2041,30.37883476610738,285.90429821751553,285.92176939395983,285.95736568263925,285.9852066235543,1029.0376952956633,1029.037708999915,1029.0122795723114,1029.0078172430694,38.35915669446096,38.36219181371812,38.350496297318585,38.34976465321834,1.8801915152230825e-06,-1.792246536207577e-06,-8.715729412420808e-07,-2.8320422947318885e-07,1.1830374661240728,0.4988667896160292,0.020646417364714,0.2950543940368523,0.000593610015864,0.0054910886084127,0.0018546864122285,0.0062532738657008,0.060013340655915,0.0624481455232153,0.0124679747804767,0.0185307262470769,0.0032289978027083,0.005969560496534,0.0027413795833321,0.0028335218439063,-0.0338700971075838,-0.0427439104881423,-0.0285654580606387,-0.0642263960330759,287.3843602997167,288.3385331742949,297.31465097379095,292.8640411203974,-150.97884929115875,63.24816427160597,110.18253371406496,-145.26264247210332,71.57873056208258,229.82713868514543,266.24143955183894,111.06410831387764,1.57502686077127e-05,2.9925738952885507e-05,3.371557818462504e-05,2.4311005827635342e-05,-37.239109968327824,-37.24282300488536,-37.16113799161791,-37.158922798387934,0.0042444820528882,-0.0494635484277611,0.089579572540008,0.1187966144536214,-0.0931125464658645,-0.1280467549581684,-0.0547257179493228,-0.0381843382252954,38.01416032583796,37.99984898758193,37.94729784408132,37.77662819488841,0.0005988591450681,0.0011380820005618,0.0012799276626267,0.00092330502046,98.23524961158392,59.65059233360894,8.04438049581497,29.293622262082557,-151.88772696430715,61.46406956145713,106.86528851911712,-147.33235523719685,-36.223385706259535,-36.22878896960113,-36.13886272181404,-36.1295747921629,33.83592990266945,216.0070031090396,652.1570415898404,472.745769008724,1.7404371818105568,1.6727492713835492,2.5550606648739564,2.642152829414786
RCP45_2042,33.21237865037183,285.82497082275864,285.7477393513362,285.98091555390494,286.0798535248566,1029.0363349669246,1029.0504012368483,1029.017763582189,1029.0037443010358,38.34562905938361,38.34632137947037,38.35789268247091,38.36248226078126,-3.970959401207722e-07,4.006749714451724e-06,-5.79356838552794e-07,1.1739781595921787e-06,1.2666497778475017,0.3487733062812271,0.0442409904896303,0.293903718411403,0.005185144298176,0.0044196900923608,0.0072184195075941,0.0055615194037028,0.1292667708241231,0.0153191402565229,0.0394261504759132,0.0332102813522328,0.0026535998543041,0.003417531352493,0.0058991757447149,0.0057277391880909,-0.092358678000003,-0.0788050700647591,-0.0429703027380906,-0.0999483773802376,287.4642104090986,287.87154544848596,296.0773712331409,293.69642082118116,-194.2995068943509,57.97995046175674,105.65296639440696,-104.36247574957515,81.4340136180587,218.05014333513137,276.77755116398583,141.0882051626097,4.395539991657204e-05,2.3000857797265416e-05,3.667921102795098e-05,5.555337292477255e-05,-37.22987664913933,-37.25347740323805,-37.184947809145065,-37.16206188602976,0.0178578646122961,-0.0630023405843501,0.0622053302266904,0.0920212499869183,-0.0758021758608346,-0.135777521250257,-0.0728976675509257,-0.0578899624374075,37.89973820872755,38.02798817879413,37.98989086359993,37.9346313815933,0.0016661917517819,0.0008748782998899,0.0013947061741654,0.0021068540955703,110.48607722959711,48.57687901075221,9.888264014529986,28.263096408570664,-196.8498547384231,56.6377093272116,102.19031336497474,-108.7964416110685,-36.20461566833852,-36.23949035236456,-36.16610189619355,-36.1384635718137,201.4940384729228,586.3585848714345,778.2398134730937,857.7902896612845,1.8750115581049616,1.5681559071162292,2.3382956011344582,2.592470639646125
RCP45_2043,35.59345067451959,285.82003514218957,285.75557932754054,285.7842500933804,285.85806936703386,1029.041421355606,1029.0573111833603,1029.0364948112474,1029.032957624213,38.34955230938894,38.351920860989374,38.34361505833828,38.35145115383568,2.474992630685985e-06,1.762383447632332e-06,7.83676145935029e-07,1.7713112296317253e-06,1.0818420981883308,0.8822370135774216,0.0133028359272593,0.3755288869451288,0.0053843967783448,0.0025150091164418,0.0059890476702091,-0.0001913423735909,0.0267644113408548,0.0779971556753399,0.0147250395539914,0.0727819999455701,0.0034246267348204,0.0043373975163959,0.0044431175100098,0.0039783122512842,-0.0628092783821795,-0.1036975015847277,-0.0352660185807517,-0.1111279703410525,287.5467213284921,287.42113186749083,296.58822529642936,292.0709364102526,-204.52394823014765,18.397588417320677,131.36504780479518,-160.49350569528926,77.6968195472193,217.766999249977,278.28038105676256,126.91509626480438,3.58957972574425e-05,2.5713356737143717e-05,2.831108275077375e-05,4.959744483704991e-05,-37.23645330524261,-37.2798072558243,-37.21159996058547,-37.20684693226613,-0.0076590228114712,-0.0690693519322198,0.0256976773631148,0.048828902718263,-0.0970449007736615,-0.1309319345168724,-0.0995836857627824,-0.08775243697246,37.991580563901564,38.15293245567163,38.09199061513798,38.139478579307294,0.0013644074903565,0.0009828843946169,0.0010809928062811,0.0018928196305219,93.1264904116457,109.02397195785608,7.544142745566147,34.93508069294334,-206.61549860412265,16.974819921343414,128.65184789757245,-164.26247545852428,-36.218983105336505,-36.2673918413658,-36.19634641683491,-36.19431908967365,499.0144891374674,383.72779312495936,739.494874617011,405.9888580926618,1.801754715632638,1.336499204043752,2.043856828285611,2.053890620344764
RCP45_2044,34.71601590815954,285.6191992621908,285.6637586012242,285.6057040324495,285.7784921250607,1029.0638527789629,1029.064874079678,1029.0373817831623,1029.0357944619316,38.34033604607251,38.34421957499255,38.32297800948564,38.34251050654347,2.465517661364312e-06,1.3680345314518623e-06,-1.3683126824082317e-06,2.2118558527330624e-06,1.839002194888829,1.165859608146899,0.0314727465702982,0.3824872726754829,0.0009137930739945,0.000967656656901,-0.0008777958416574,-0.0044791900448253,0.0638453686679635,0.0645630913804876,0.0286364790865779,0.053228458424396,0.0039810460200866,0.0037168539110445,-0.0002818860033278,0.0014011065430151,-0.062654451348323,-0.0950395259915901,-0.0388783722668777,-0.0953310188521516,286.7194313918382,287.738443464957,295.8361447598275,292.1990258512467,-144.20259267684415,13.739031241407588,115.66214877988762,-125.21800134589878,78.2842300493273,212.56694858543736,282.61309810936405,135.0185152266859,2.6789196925595677e-05,2.602469801224025e-05,4.176697862188974e-05,5.446716512845872e-05,-37.276238402367525,-37.292765008050445,-37.21095580173851,-37.20950877101973,-0.0600600194749166,-0.0869097162775727,0.0494109941170576,0.0597465550047311,-0.1294246713867146,-0.1429232866581642,-0.0710323656894556,-0.0724317491934142,38.154217007253045,37.9853524994367,37.9453749283818,38.07665832787741,0.0010237670032856,0.0009920694375653,0.0015866742399229,0.0020743225692224,174.14501659697518,111.25383390964583,9.368087015077856,34.917686661129466,-145.68275710660927,12.239172156677848,111.71925966560931,-129.50166673190373,-36.27015852629547,-36.27949439754169,-36.18964959927117,-36.19376883624747,302.67742476961047,456.7806164881881,537.5126529182887,612.3090724869776,1.2935227057481276,1.2525742930892003,2.135816942250753,2.073108561941177
RCP45_2045,32.652408570830154,285.6804960143037,285.6040808752209,285.66899290080653,285.7071048159758,1029.0647190588652,1029.0692421556053,1029.0425341280206,1029.043862691941,38.34741149479971,38.34052303509286,38.33391888394396,38.33961655191661,1.0146508223780866e-06,1.7223144252329255e-06,-5.325656748254172e-08,1.875578704543325e-06,2.3718372235511422,0.4623613122340006,0.0356730073247402,0.314567593071737,-0.0013140674528389,0.0011704841897185,0.0009989001763568,-0.0025224321927117,0.0428399963176766,0.0418929386425662,0.0359720010769994,0.0579752501059886,0.0015590613912801,0.003696586400963,0.0046134805875594,0.0028037788984812,-0.1326520817762177,-0.0553608811572085,-0.0486618867479232,-0.0833800239106548,286.8852038359204,287.9815530744887,295.19425627527073,291.96441297509125,-207.06757369106015,63.29911298806939,110.04762815039992,-92.0710244934415,86.66847202218476,220.1885270047991,269.84364432728484,135.27662193143203,4.5678764633399056e-05,2.2899825883790154e-05,3.656993226412334e-05,4.3170818233775374e-05,-37.28669795421593,-37.29681980913071,-37.219721171192745,-37.22109469552655,-0.0836871220241758,-0.0964404272895494,0.0248300229393428,0.0464738104782351,-0.1457969789055435,-0.1398332559686568,-0.0818113679693845,-0.0763954433640789,38.18320912474181,38.152091453298944,38.1384318052367,38.20075993743299,0.0017450471427127,0.000874636738164,0.0013957510256741,0.0016498894691309,213.59197954191947,80.06246047605725,9.507973907884676,31.36836809284788,-209.6205670888984,61.94462492691047,106.71172490318531,-95.34710888596857,-36.27861303510755,-36.286859914642655,-36.205394909529694,-36.21089307762959,810.3941521881918,701.6807493660787,644.1823977055566,531.3483349689135,1.2343264127550646,1.1427613303487167,1.9047623265952307,1.834248301803285
RCP45_2046,31.669692889386138,285.5235478075085,285.73449155028146,285.8012679267713,286.02397466552895,1029.074276936702,1029.0723667995726,1029.0492318323927,1029.0227455888005,38.3358670733731,38.36088151454324,38.3532856842203,38.36751306266348,1.6282216038097392e-06,2.613025317686744e-06,-3.574178921183058e-07,2.892501451887785e-07,5.2555174178932935,1.1755572562777032,0.0286540089272629,0.1918371368427428,-0.004234105421319,-0.0033133575458558,-0.0036337020117888,0.0006263788936925,0.1272862294103126,0.0072383027946899,0.0441565324294542,0.0171169676755105,0.0012889953852943,0.0049523945157861,0.0023200891474198,0.0035659453719612,-0.1447362536031406,-0.0553501135222027,-0.0459043386120448,-0.0251344113501421,286.7970804250259,287.72659836537923,294.547165927048,293.4084767640985,-257.6780358408424,46.5524543978439,124.71755218530794,-61.71854990795372,75.47777378647696,204.63731644736504,265.0710148340784,129.6790752009489,4.547010848935164e-05,1.6771125416071194e-05,2.5343635562151628e-05,3.28166535368089e-05,-37.3017375068743,-37.33361338534834,-37.26559510579269,-37.23274455985601,-0.0727551076977065,-0.1283608847303433,-0.0038038938858738,0.0748903226380722,-0.1339285506921615,-0.17018381112086,-0.1099787297299438,-0.0548978069858626,38.30874230823761,38.23656732897217,37.92521510956544,37.889374548816576,0.0017422893707584,0.0006424966167919,0.0009607371228115,0.001244222160424,425.2241423117275,152.98772857671688,9.02182873310954,21.151747194326664,-260.20477304768417,45.62659576496882,122.4480221697042,-64.45898524783999,-36.29776112411494,-36.326706447231466,-36.24708540983638,-36.20792046978151,186.46145152848544,301.748970780838,480.7049951859556,665.7242979679523,0.9660256729363093,0.6956732574824562,1.4302415178651808,1.7544189718198604
RCP45_2047,30.58770525838885,285.81162199042797,285.8088047134138,285.8237822474384,285.821321469435,1029.053005759606,1029.0524711025423,1029.0341698854434,1029.0291944413823,38.35457180339228,38.35360421460887,38.34497366447236,38.34134167641748,1.6791601616060438e-06,3.5545374101112465e-07,1.2578396744533612e-07,1.5862277695403844e-06,0.5073207449854199,0.2427245414216777,0.0272492962686242,0.1829844907420772,0.0013413237413347,-1.6848997198009407e-05,0.0028002455917673,-0.0002180550398832,0.0278583077154495,0.0711748619922275,0.0258009024933013,0.0182655963920157,0.0015488560668623,0.0018384089570642,0.0020585520754984,0.0031886174643944,-0.0633344770349723,-0.0788009477380234,-0.0434789041143555,-0.0259861895365031,287.5409566243667,287.8425810267754,295.9785639668825,293.99732031093936,-150.95180941136977,25.141505342700395,130.22770693339365,-63.70526624502012,80.63159375652455,227.21479883885283,278.9067438003634,118.5280507687503,3.120253871125285e-05,3.7690229994836205e-05,3.9428054796714566e-05,1.6795648841588098e-05,-37.292013861253935,-37.29219266948338,-37.22395343655264,-37.2072345336568,-0.0194446579089129,-0.0643854361716307,0.0534242358466026,0.0927333955299108,-0.0822190526700455,-0.1164214669048108,-0.061829507365948,-0.0417410926257244,37.88922282151929,37.88276970300566,37.93233537208104,37.8225095722937,0.0011829498208226,0.0014281866792985,0.0014970642712609,0.0006357486197482,53.49954425409016,31.480038475798278,9.236271065663056,20.648087225692137,-152.88161344297353,22.872851809377405,126.50632879514691,-65.03055717833777,-36.26701894178476,-36.26604520150613,-36.19705733021696,-36.17816281616651,557.8468379421822,558.3670828569681,652.8408570963801,328.9709316702614,1.158165660596789,1.1706699783538663,1.8503612293541225,2.057779481495269
RCP45_2048,34.44830539396673,285.66486336121557,285.5790060421593,285.7391900633537,285.73948755816554,1029.0529455636,1029.0626481712102,1029.036356406959,1029.0394359621876,38.33555746915384,38.33212608031518,38.33719804878228,38.33988350251153,-5.332171048444604e-08,-8.202159981549637e-07,1.826786457851067e-07,1.8021946881754325e-06,0.850030903410461,0.3083594331726683,0.026769430371055,0.2847554426313822,-0.0007980562959786,0.0011703595140479,0.0014907104358321,0.0016175554278188,0.082324911443612,0.0887275464874886,0.0301385733350814,0.0625510016338079,0.0011094442134494,0.001060385809973,4.866158555259932e-05,0.0020740222108072,-0.0817320320696343,-0.0749923337751637,-0.0454486913979354,-0.0777350233154919,287.8935821962691,287.71377960990867,295.89553421054524,292.084238713188,-160.9867927970592,59.682045018524434,125.80041310011391,-115.63354873855418,86.8916213072876,225.62934379308223,274.445047505319,118.4631956207994,4.548645560059423e-05,3.5446749942910485e-05,3.4941818459959565e-05,2.767407257027177e-05,-37.26368733934648,-37.28321095341697,-37.21297957965441,-37.21859711042497,0.0089466415519292,-0.0362997745185899,0.0678303259145526,0.0813911732479647,-0.0675358832982734,-0.1034296880749081,-0.0639629922048833,-0.0630778450797932,37.93861901824433,38.07829403643386,38.123717455709176,38.01141268384536,0.0017260480646519,0.0013500843104986,0.0013332137977286,0.001052194704096,72.33666821066252,44.02834492184106,8.969377401913793,29.82685438822968,-163.72790542069976,57.6552967066947,122.55113535981036,-117.6810761874229,-36.23905882927398,-36.263614516036206,-36.19137622638103,-36.20143033982508,265.840567609849,298.0436183128564,788.6203693931419,223.40240580407007,1.4268102524062394,1.1780289790034049,1.8995950614961372,1.8405394832995616
RCP45_2049,33.99667838908741,285.6727022052983,285.8345248075999,285.80405430245435,285.90433991462766,1029.0597370444982,1029.051505454487,1029.0305186545986,1029.0205659340154,38.34238433906648,38.35973934755169,38.34169925714768,38.34767171541884,-3.314147817988907e-07,1.8093498508874216e-06,-3.374410073752782e-07,6.371342963608463e-07,0.8419734228323528,0.1938610332450555,0.0448161159846646,0.2641976966038039,0.0035131113147252,0.0027110891980913,0.0039732036012995,0.0039361365724359,0.1129337252404796,0.0476531355517228,0.0500196844911897,0.0143985687472064,0.0027709794328727,0.0032763587666964,0.0045069622395874,0.0047684125913251,-0.0297223654576574,-0.055830515231816,-0.0555141768760379,-0.0666027223290912,286.9372952380905,287.7358122226908,294.7265932115725,293.1575945710928,-100.60625452148152,73.24931210668053,117.47142286897623,-113.7492837971396,85.7504039901753,212.60131745440268,268.5857203767914,135.6525008642358,2.674051951343311e-05,1.961746866667721e-05,2.3727980141717915e-05,4.777675333421117e-05,-37.276548050755046,-37.272161308853065,-37.20155866052665,-37.18811709530491,0.0133421755780517,-0.0263228437494172,0.0672125380840212,0.1031738654267884,-0.0760790627098145,-0.1057657245861155,-0.0752250073940049,-0.0517435320250465,38.00094200188085,37.99908729812868,37.71603279630929,37.65664879765572,0.0010164389974552,0.0007453293109366,0.0008951798613035,0.0017998788080566,80.89410303327841,34.40561479626111,10.61198447846796,26.647508502004737,-102.11327182897053,72.05693201656237,115.251760214749,-117.61162383624868,-36.2611290136415,-36.26112090086371,-36.179558294942055,-36.16135080871885,-556.370901288419,-83.3604162362535,680.2575755445974,645.8704544816381,1.2498511847308096,1.285547804944852,2.1121235826042595,2.2864098145541
RCP45_2050,34.57608297521009,285.80764475044197,285.7254413057649,285.68661385593384,285.8366364068839,1029.0458679390892,1029.0579513315406,1029.0370816268,1029.0307045833088,38.35079290790277,38.3493652478408,38.33336853344888,38.34708325028146,-5.835948680264683e-07,4.210237754559666e-06,-8.307644914954194e-08,1.021012488633012e-06,0.717286603922698,0.4964339368399309,0.0252727532993151,0.2575151903988611,0.0055111741005542,0.0001744997750281,0.0024020681904058,0.0021523321851454,0.0795484790844761,0.0761790276117622,0.0325329602295415,0.0482676237187116,0.0040498460215374,0.0037968827101195,0.0040338157461213,0.0061838378887739,-0.0453383176299417,-0.1126482305144838,-0.0453060361294371,-0.06267072248703,287.55668559404444,287.57202988327236,295.5138828870443,292.58199654687417,-120.73275994813116,15.52942953361112,140.16821421344557,-107.27557549385564,87.15470888223473,218.0135160813728,291.3234703355479,126.81577706904628,3.582676103663369e-05,2.454852171425498e-05,3.788261432308163e-05,3.1819769426839586e-05,-37.25175514349202,-37.27065313026152,-37.20207403408426,-37.19652180088886,0.0218569530945331,-0.0436348977224986,0.0585326198267868,0.1124453323513779,-0.0694360332426359,-0.119876913849782,-0.0801326911089752,-0.0433557288108662,37.83410872108957,37.94009917765887,38.0056842491122,37.90355040598333,0.0013556722914671,0.0009337382138571,0.0014398254750402,0.0012072081427926,65.29470719977068,58.117736005037166,9.099277178965249,27.325422617690386,-122.83819092430456,14.115461524585193,136.72070044314444,-109.76268262317386,-36.23337348829403,-36.26116084328465,-36.18733514912342,-36.18103591351692,450.66617205946136,460.6579260402252,697.8357923813878,42.42821253983693,1.548205414515199,1.2890856481551003,2.0350550867018704,2.082475159133113
RCP45_2051,32.44459091303989,285.7546162163424,285.60517206662996,285.75736126781004,285.9587120129489,1029.0538585453403,1029.066308538978,1029.0369310390045,1029.020629596163,38.35033662186829,38.34079427638947,38.342254877431735,38.358086331780285,9.6583042127223e-07,2.238447083127245e-06,-4.722243099957049e-07,8.895599368224146e-08,1.0887649550650154,0.4786362923730669,0.0362262109691243,0.2724841226175603,5.756704229805818e-05,-0.0008457267846893,0.0008416092638412,0.0014789362997686,0.0729571382012827,0.0566101612311398,0.0487475817021475,0.048462727967451,0.0032010385670253,0.0020693315426824,0.0030233544655497,0.0014964576072694,-0.0844018970760144,-0.0646805261765435,-0.0618907307794675,-0.057933980379456,286.9134043335723,287.91940611860315,295.4019775814291,293.30817828105114,-154.94107913314602,36.54439471781595,114.80185914884385,-109.3010428746913,82.67381333152987,208.22656292958695,287.94245299062334,123.94784320930208,3.909584378484576e-05,1.762061962492147e-05,4.534508109642251e-05,2.914465926566201e-05,-37.26265892921901,-37.27674404734646,-37.20177956320549,-37.18251611797348,-0.017489422410101,-0.0360782061502887,0.0686955019345959,0.1366839068502704,-0.1041968596780811,-0.1107914348617474,-0.0726703035981525,-0.0237682785136027,37.9370180998097,37.98943548543468,37.91927373747026,37.87747320285892,0.0014829867125102,0.0006705329335626,0.0017196973701211,0.0011048329117582,98.06685168793196,56.65419003397839,9.720531905880662,27.891208723898725,-157.14729303488073,35.516065000364414,110.70163010069427,-111.59209040102428,-36.251374353201165,-36.272595151847234,-36.19109900294568,-36.168472647908445,395.0392105738097,368.1718674191707,633.5716836941664,-138.89638163221838,1.3467455531927035,1.1722981804887147,1.9934467215576157,2.1959990935780915
RCP45_2052,31.26036146796709,285.8388295113841,285.9298892900386,285.76898776100353,285.9000385164362,1029.049428379377,1029.0458814611825,1029.0375061778468,1029.028991573117,38.35986972662453,38.37108750500251,38.345195694874576,38.35718085770714,2.435694363591374e-06,6.905924858175371e-08,2.2407553530548297e-07,7.504600807928837e-08,0.9013939445728129,0.3137754156167646,0.0230304260627259,0.2522210247904425,0.0022725051862055,0.0030299671635404,0.0005104984853099,0.0009376476658028,0.0583659695565395,0.0622134697202866,0.0139023968177816,0.0058766064742433,0.0028595256269877,0.0022460096690493,0.0039747169194009,0.0033367097163276,-0.088924321274291,-0.0760966121312159,-0.0293920061844615,-0.0397331769180605,287.17961231506973,287.59657681110247,296.0319716293851,293.1976753888431,-147.35135491560683,52.22423618564257,137.8699504864707,-94.25608046739777,80.0322196079901,221.21383876005183,270.1085761034401,117.90510391241314,2.1188407873664986e-05,2.9235058344467475e-05,2.1717227299871324e-05,2.5540807465345143e-05,-37.25491324192246,-37.26808944676966,-37.199479159426815,-37.19180536739725,-0.0113286647595956,-0.0537732112601604,0.0759179715581249,0.0956399318534689,-0.105917383406822,-0.1327656443219318,-0.0662733027374961,-0.0644403758671103,37.894234045684655,37.91125479182808,37.90673223501047,37.847804066893374,0.0008032252384408,0.0011092416444784,0.0008242096657516,0.000967456176291,77.5303231308641,38.01784468162658,7.676497242497325,26.17145273208777,-148.58011528109753,50.55683395153323,135.83353907334055,-96.24518684717852,-36.24882409034434,-36.26246804601285,-36.1937209904777,-36.18649772345942,134.5685685419174,440.1388608031425,469.6566399344807,662.2240345207259,1.3691383157311416,1.2515737284712225,1.9395829204577275,2.005550721451609
RCP45_2053,31.19135588410124,285.9000181721051,285.79048392696745,285.9492355602634,285.98114338412654,1029.0385802895369,1029.051044634928,1029.0219482369562,1029.0197868070836,38.3608018016483,38.35528000686602,38.35807170443655,38.3612734951189,-3.010425589095935e-07,2.9821933143075235e-06,-2.480281890842461e-07,1.1558059097294948e-06,0.693525975016746,0.4131779568880107,0.0233014185184365,0.2652817157212107,0.0027858690934214,-0.0005868883519311,0.0068271317371753,0.0047913591722227,0.0626980973496469,0.0833023456541532,0.0218290914917615,0.0490701188395931,0.0053243983369645,0.0029331017932342,0.0053692311393555,0.0048301230233343,0.0066672305883331,-0.1176689480143691,-0.0363764578519019,-0.0450184550945202,287.9328188089785,287.5992816416199,296.7008685628963,292.7142257234216,-87.57438117534664,-0.6103739742391275,130.76452696754606,-78.69876402059174,82.37302661624683,217.4652312945039,281.8249027329482,132.0200685076347,2.4977022116580938e-05,3.1801774989309004e-05,3.776957749673457e-05,3.232498664866384e-05,-37.22810607373669,-37.24647464686719,-37.17968752131027,-37.17530995297228,0.0517629443103126,-0.0086586534631667,0.1014586771993246,0.1386686045796717,-0.0480041475631273,-0.0903245370793829,-0.0450039074057954,-0.0245440356057982,37.77960805154682,37.87621219919313,37.8937912572973,37.835117896993445,0.0009438219015507,0.0012054202339942,0.0014318485182039,0.0012237543175643,61.62221719508412,45.69738648521232,8.51246257144378,28.8273794766872,-89.08739143200461,-2.426511756216069,127.1488112190308,-81.24763323783411,-36.2194770324841,-36.24365227572493,-36.169065973332216,-36.16640883152741,300.0263666415738,177.19632777224075,706.5877966880536,488.4335314248548,1.6385246301339618,1.390934799276877,2.1349591934252574,2.142791699917754
RCP45_2054,31.59011478070111,285.84583539892503,285.86938559157124,285.93566631661895,285.9343331117385,1029.041992139722,1029.0451616751243,1029.0214385230213,1029.0169869347417,38.35672015290421,38.362295528101,38.35713725658777,38.35357090083234,-2.436508110030868e-07,1.500123695075073e-06,-2.564834029977245e-07,3.232866048167993e-07,1.155497788462194,0.1442504290634297,0.0310974036288283,0.2857595698789222,0.0066761651940885,0.0036277703941301,0.0043850227916153,0.0044683236365733,0.0761152589204653,0.0175272956952871,0.0303164555697631,0.0203227149306538,0.0032704128154368,0.0025889471437077,0.0041646353278761,0.0037900128920694,-0.1121419389700499,-0.0454704660330451,-0.0498136464634253,-0.0557492339362147,287.5869217688154,288.33205554693023,296.0149184124025,293.44902701584687,-183.33112699999603,88.87136947043545,115.62459465979336,-92.88203742120898,86.22971475677683,226.26157457071488,279.35961158758766,129.18222696161692,4.228735996983341e-05,2.4261636044174056e-05,3.6060933057703824e-05,4.151211778586154e-05,-37.2236022117767,-37.24281656820952,-37.16681843068309,-37.15329192145129,0.0310582132066859,-0.0047850103355918,0.0946325068195025,0.1322577582673413,-0.0680576392598218,-0.08517607187304,-0.0480175435330889,-0.027504678960819,37.90143816239005,37.902662741347406,37.79071101031048,37.80813397881769,0.0016031190886637,0.0009196150942122,0.0013651898426449,0.0015690035639563,91.24923106191608,27.32381971443283,9.284050540926463,28.02238499272671,-185.83012351767883,87.36175494458486,112.2111539790488,-96.21113583509307,-36.219368729406696,-36.23934554447377,-36.16130113671027,-36.14423897337067,439.9187372717572,537.6855814844268,725.9011887162171,478.0490532712643,1.5956723851155636,1.4072620459410374,2.191467882750531,2.361132592711297
