,NPP_ANNUAL,PoTemp_AnnSea,PoDens_AnnSea,Salinity_AnnSea,upVelo_AnnSea,VEddyDiff_AnnSea,ZonCur_AnnSea,ZonWindStr_AnnSea,MerCur_AnnSea,MerWindStr_AnnSea,SST_AnnSea,TotalHeat_AnnSea,Shortwave_AnnSea,NetUpwardWaterFlux_AnnSea,SeaSurfaceThermostericHeight_AnnSea,SeaSurfaceStericHeight_AnnSea,SSH_AnnSea,SSS_AnnSea,SurfaceSaltFlux_AnnSea,MLD_AnnSea,NetSurfaceHeatFlux_AnnSea,BaroclinicDynamicHeight_AnnSea,SurfacePressure_AnnSea,StratIndex_AnnSea
LABEL,Annual net primary production (gC $\text{year}^{-1}$),Annual potential temperature (K),Annual potential density (kg/m$^3$),Annual salinity (psu),Annual upward velocity (m/s),Annual vertical eddy diffusivity ($m2/s$),Annual zonal current (m/s),Annual zonal wind stress (N/m$^2$),Annual meridional current (m/s),Annual meridional wind stress (N/m$^2$),Annual sea surface temperature (K),Annual net downward total heat flux (W/m$^2$),Annual net downward shortwave flux (W/m$^2$),Annual net upward water flux (mm/s),Annual sea surface thermosteric height (m),Annual sea surface steric height (m),Annual sea surface height (m),Annual sea surface salinity (psu),Annual surface salt flux (Kg/m2/s),Annual mixed layer depth (m),Annual >net surface heat flux (W/m$^2$),Annual baroclinic dynamical height (m),Annual surface pressure (Pa),Annual stratification index (s$^{-1}$)
UNIT,g / yr,K,kg / m^3,,m/s,m^2 / s,m/s,N / m^2,m/s,N / m^2,K,W / m^2,W / m^2,mm/s,m,m,m,,kg/m^2/s,m,W / m^2,m,Pa,s^-1
RCP85_2097,31.23828949153052,286.4567156962492,1028.9449652606759,38.403752571253605,9.271964571445679e-07,0.23670031558843307,0.005451786074824012,0.03562698620021378,0.002798518824379445,-0.04135954405152455,293.3311036071532,3.0885457195274455,179.62579198912076,3.738200757755085e-05,-36.84378654554015,0.41538380281246207,0.11617738636063739,37.549129557139224,0.00140429145610441,26.12322371109864,-0.0964891209873393,-35.929524859792295,383.27707711074913,4.324393348244349
RCP85_2098,32.353431809406885,286.3837787938871,1028.9604108657275,38.404229232906005,2.0113289615903625e-06,0.34988427949731693,0.007202237884844911,0.06957561367466754,0.002748889394326659,-0.09055621156801515,293.0200121885665,-48.68629066408647,172.08831783493366,3.814240703313684e-05,-36.88085192327824,0.3629917902339012,0.07087998121967283,37.578590419358484,0.0014355539842083069,33.086610552919964,-51.45545090995148,-35.97225239420125,693.8092188063775,3.941031962486287
RCP85_2099,31.19198040694858,286.45223258722757,1028.9483694883713,38.40430016851858,3.218828247104367e-07,0.2538838807144537,0.01077598879945233,0.05516096078726895,0.0023801887355662608,-0.06918499488468814,293.1554046446282,-9.739196286209392,185.81257885526037,4.1356269935841585e-05,-36.861850813523105,0.4097376344898669,0.10342857892613963,37.52398692584673,0.0015525654416421242,28.139245490332343,-13.16424949423028,-35.94429463131294,516.908049569975,4.190277509446792
RCP45_2006,29.6933952591074,285.79633519407315,1029.0333547539726,38.33169303539621,2.359621743015452e-07,0.3715731529518209,0.004979751163679101,0.04717606086233446,0.004211261375896879,-0.06497301538502318,290.8653041758406,-32.65928517221421,171.71155898015675,3.153156484030754e-05,-37.26881651021526,0.007820058768640326,-0.09269406915732897,37.757664861866196,0.001190759500050289,38.76629842363881,-34.960582163885306,-36.20801706065504,530.2665211878186,2.178510490502955
RCP45_2007,32.905677262827155,285.7794493398164,1029.0394785413919,38.33370397624603,8.401402964482773e-08,0.4730528540986837,0.0029475897937553948,0.05826304338896928,0.002504797965054269,-0.06619576556515894,290.05542650042037,-27.017786483313284,175.0466148024858,3.0740132483198085e-05,-37.286310152532735,-0.02516989229852292,-0.11537751660548431,37.786676323210266,0.0011625427552458675,47.18707594141446,-29.112263248949713,-36.227953700477585,304.0534740032001,1.9703323022829502
RCP45_2008,31.839352305215144,285.82878776710817,1029.0337098974342,38.337462180370636,7.523796261288288e-07,0.44194374286712335,0.005586014195060262,0.03944188545343756,0.0042891116036564555,-0.04522687313188588,290.41458804595794,-6.521997623758278,175.42961575296562,2.9105351245073794e-05,-37.272880213998164,-0.01325578377661428,-0.09629834454704211,37.76638344275732,0.0010999409274146112,44.78106199685102,-8.585065368935666,-36.21586464841875,379.3600492224175,2.100150690102983
RCP45_2009,29.587307445877983,285.775779234559,1029.0378562064493,38.33400801939107,6.509436656730776e-07,0.3416851815608098,0.0022411360908484042,0.028920471883258546,0.0054843768322057505,-0.05451359827222352,291.5150591131495,-24.804285554647752,177.15261096034376,3.349466360597512e-05,-37.26832110958238,-0.00683351798858841,-0.09209165413038854,37.73696861171018,0.0012645407935780086,34.77134363386602,-27.31736843127369,-36.21745262691202,644.6307545393902,2.0888432108283386
RCP45_2010,30.71367899098141,285.7308271979423,1029.0491792829093,38.336912938336184,1.6502862193979913e-06,0.4853479722654442,0.0011250121044861484,0.06350071110298108,0.0031920557719499875,-0.08913271935376751,290.31194380347887,-38.90476313922006,170.39723026010356,3.0217873636127795e-05,-37.28961113163168,-0.02599786017502266,-0.11261336857957142,37.85147911492639,0.001145639695310168,47.30900396238498,-40.75925311545909,-36.24883324443128,335.0156666866928,1.7559816148295146
RCP45_2011,32.457535798890575,285.73863598252757,1029.0447166802496,38.335422389556086,-7.106222360742797e-07,0.4353286810307697,0.002716108628630653,0.05171400145229691,0.003713615970518338,-0.03055030004342965,290.5062076639059,-12.056486941498768,172.48876793442372,2.779634081370992e-05,-37.27244767916871,0.008761775978008538,-0.08599678351814814,37.78819598022726,0.0010502676551352292,48.59227491248315,-14.062152651423915,-36.23216847062426,260.29506381363893,1.8990689158994145
RCP45_2012,31.174300689017837,285.83104653650014,1029.0353396268888,38.340907300247025,5.248122358936851e-07,0.39019400219483996,0.004705582726028963,0.05803268303259362,0.0032092067980784332,-0.052553752886069505,290.65417220192995,-10.710902732612578,176.42259465132264,3.054476076471872e-05,-37.262873811649015,-0.000941018898858146,-0.09751853707419209,37.76569901107314,0.0011539909243260473,41.16674292444394,-12.86011433462157,-36.21647800676364,368.16829669263325,2.0294107526506853
RCP45_2013,32.98071519463183,285.7866169113972,1029.0397779641119,38.34012191328253,3.6671241606988007e-07,0.40305246876263173,0.006585053349097213,0.06254464549942873,0.0034947850551123962,-0.053605825213886585,290.70203331538096,-14.69101975874404,181.4987665152889,3.67209547578529e-05,-37.25610688648525,0.012936972961769756,-0.09305855963046711,37.90454520937255,0.001392010608044417,42.25857147370424,-17.304472140218625,-36.22107246031176,425.0074486568378,1.990434864294961
RCP45_2014,35.60828688429798,285.80708674257266,1029.041397973188,38.343035485236356,1.488689591489837e-06,0.42883853638080444,0.0004366279286418085,0.04780567424004452,0.0025878586486520997,-0.052962951753001364,290.34016183059254,-23.81588336066695,167.91311276278992,2.4628221352201558e-05,-37.26829727708425,-0.01081608510099661,-0.10643459114694129,37.90391589459363,0.0009338271697270355,45.6814938647518,-25.48012655954029,-36.230426166193595,176.67748680763287,1.9050392508732281
RCP45_2015,34.04382399901195,285.80758932467506,1029.042940071438,38.34597581869543,1.3244497141016754e-06,0.4876496883377717,0.0017361182758926898,0.0643919994163944,0.003443761789358858,-0.05582764132635405,290.6489641904291,-13.450130435550825,175.95106798122941,2.7821471458903605e-05,-37.26754833349011,-0.01691177938112567,-0.11526215457678321,37.901509123840285,0.0010555854715678203,52.0894566418727,-15.363927899679954,-36.236391612054945,267.1298924425676,1.8667690892656652
RCP45_2016,34.98559346786329,285.7041146685779,1029.0468374934349,38.33196871118451,2.1004944182834963e-06,0.41720644690690456,0.001029660487286128,0.03714355369632882,0.004429383047425588,-0.05667975519103409,290.4231887987585,-38.526550126950774,170.39615911055597,2.921057062847254e-05,-37.276852172947656,-0.0274625048674547,-0.11309357601510203,37.835364975683184,0.0011059560339455594,43.120196719118425,-40.54591317304309,-36.23523199469675,446.77795931770027,1.8854847092172045
RCP45_2017,32.89396692571577,285.7599514556052,1029.0454135499795,38.338074287892184,-5.729741172700856e-07,0.49132667103309713,0.00357819523673488,0.05996806704541201,0.003045924896968565,-0.07027556730769269,290.1653030925266,-27.282068140641066,176.95983322068446,3.4223617166424744e-05,-37.284369004046304,-0.028337247467950237,-0.11161997825734046,37.91388631720592,0.0012983328625059572,51.95390031335884,-29.6679417735723,-36.24036621995193,333.5089794152786,1.8143507493896789
RCP45_2018,32.2971932864626,285.8354994234826,1029.034355027747,38.34237010275358,-4.901425821584945e-07,0.3837473864408081,0.006627817982617589,0.06823998831549546,0.003265806522456987,-0.06231008101288288,290.5301899133361,-13.672034363898732,180.72164694058742,3.56577048506812e-05,-37.25418772140678,0.005169825261011727,-0.08864301205411115,37.973543427402745,0.0013543483052533085,40.660487773182666,-16.27952734428348,-36.21274770807358,481.47131779206876,2.0448183397154818
RCP45_2019,33.74283575168546,285.80651606402307,1029.0408438050345,38.34454700010633,2.190409899293985e-06,0.37607476715403,0.004175938133924809,0.060593003213811614,0.004418684830174068,-0.05373689610346277,290.7204445909907,-18.23296244696393,171.71082517145243,3.024582010707327e-05,-37.25790188847294,0.020387295629001993,-0.08833138032474902,37.99579388141756,0.001149705961504468,41.949795411403116,-20.498864064879925,-36.22686762030994,87.57529864102767,1.9331154181805734
RCP45_2020,29.534698493405084,285.8337360262207,1029.0452674861706,38.351349009191686,2.684118675165633e-07,0.7348615005806958,0.0031773956241703287,0.060091955613746674,0.003434232627517915,-0.07829015709874548,290.4571223227984,-34.99692755305683,175.2080916063312,3.274091334667572e-05,-37.279609631362874,-0.01934262619852024,-0.12418374837264053,38.0565863086414,0.0012464311327033146,69.47331252671052,-37.24966409433172,-36.249632590132876,445.3026020687207,1.7016106980755032
RCP45_2021,29.094384186871263,285.9058526349896,1029.028926497279,38.34794776199869,-2.1635793622676072e-07,0.3407894066686346,0.005462085587228209,0.037451177069818875,0.005047286287120239,-0.04781422018423827,290.91986427811224,-17.117449644251373,171.12359417088328,2.756619453976213e-05,-37.25311034457901,0.01311560963630124,-0.09222280475495541,37.91492954524074,0.0010459098050461405,34.98771126718813,-19.19262746811443,-36.20766135117563,521.5976451208032,2.063563656351957
RCP45_2022,30.17721238626362,285.77887433799367,1029.038409375212,38.3362569222775,4.78847752071397e-07,0.4901604125851115,0.003132022572458662,0.06011038326448054,0.0014476873556331536,-0.06580380813704242,290.63730373428695,-24.575861778257885,179.64357684395384,3.852289559880098e-05,-37.258022225888354,0.00989086842482294,-0.09566727275619054,37.981374487043674,0.0014631004784586643,48.02050201703099,-27.37293898454798,-36.214271370521416,477.0915621290786,2.0007365649734146
RCP45_2023,35.33108120877436,285.864783151879,1029.0381383920642,38.34912472220813,1.1404914485152997e-06,0.4445241401963877,0.004331677464554858,0.050507425444675944,0.00381471697381196,-0.06091906783034619,289.9837564642032,-16.708755352990206,175.77239177294945,2.871045900098746e-05,-37.26726313833426,-0.00886309540731514,-0.11581729034186614,38.000147766246045,0.0010913091063529186,47.40484795721203,-18.667095299450427,-36.229195874658586,353.0034747084115,1.890239131246644
RCP45_2024,33.86382403041044,285.7855634740955,1029.0428778382368,38.33881701539093,1.0615029195997413e-06,0.813430295796012,0.002604475204359813,0.038680289800057305,0.00259753425446645,-0.07729052807544716,290.1469687267358,-43.417539714531244,174.78129608210088,3.130583636037223e-05,-37.290468585782286,-0.014894783735896748,-0.11094941622181376,37.90470625018727,0.0011874557707648745,76.78237290957179,-45.59331636752403,-36.23899561536811,500.5880385456711,1.797789189056715
RCP45_2025,31.82590356180239,285.7472254604673,1029.0441409239338,38.334571657706896,4.0880221441196574e-07,0.4530943647046984,-0.0008573468241442443,0.03719419423062433,0.0026883434799767295,-0.059172686169765745,290.47595073162245,-27.9273314352608,174.78160937932972,3.3704631583961896e-05,-37.28075484992246,-0.014993309067807341,-0.11197698053481923,38.019354306699604,0.0012818735692954975,48.39424254963329,-30.360892856035782,-36.23193825587887,545.3300181570779,1.859577807428868
RCP45_2026,31.171996622689576,285.7059460687024,1029.0462724168276,38.33077986506584,1.1418636432978913e-06,0.5503590363395642,-0.0024614297046181583,0.02566124681391875,0.0030129819997528327,-0.05328194516569844,291.37942405147754,-18.64294829836474,169.8240571090085,2.2303620933043958e-05,-37.28001597271728,-0.006096062914055636,-0.10804889338535996,37.87017025216046,0.0008449629044103798,56.808236639469385,-20.366335405050915,-36.23247310950478,581.1334709296839,1.8656797523858917
RCP45_2027,33.34011504419764,285.70813201011225,1029.0464922341675,38.330730264403506,9.258927536834715e-09,0.619377522127472,0.00038221314395250037,0.06309680348903057,0.0029702289337472524,-0.07725486512496177,290.9153859715923,-36.37671753031774,180.92501703363746,4.0810916418225204e-05,-37.28369465366329,0.0046492146059779575,-0.0978215528481761,38.00080048938081,0.0015512465892863533,61.90048226100992,-39.35173863510174,-36.23352509421094,558.0144586283164,1.8245287782060846
RCP45_2028,31.91844612910844,285.70534787289955,1029.0416444014063,38.32744416552333,9.829274460299047e-07,0.3693004594668754,0.0011225612717088436,0.05234011832331779,0.00254267864883977,-0.05488072725394759,290.5794739433986,-13.486951677444853,176.3785351911884,2.9903565212832766e-05,-37.26555437275626,0.012967310514072572,-0.09716085436367937,37.96851255304344,0.001135655255811457,40.058397692270134,-15.612583824572155,-36.21534907364234,251.8562981862391,1.9695143234838397
RCP45_2029,32.08427567178089,285.82252171417616,1029.0328938458135,38.33941869186332,2.742275322757397e-07,0.5034048255681937,0.00260321139978227,0.059876931934927984,0.001331448238055519,-0.06401112148352575,291.04694990621806,-24.214458026641346,177.8163329590393,3.5414235538122044e-05,-37.24596465742497,0.012387427913685715,-0.0975231445634332,38.02427627464151,0.0013473002302945276,48.542715561215076,-26.835004524259737,-36.20235363345869,507.69915774799466,2.0720330374702765
RCP45_2030,31.001570982549804,285.8554400767516,1029.037594311749,38.3482093659717,1.8550189224398304e-06,0.5805305952614871,0.003529261245363695,0.055215363591627875,0.0030488832821245217,-0.06332004216311844,290.61384720680263,-24.465924823865713,174.49254581046975,2.842394009688132e-05,-37.264066977787834,-0.02058184754086811,-0.12160771767897154,38.0727028979915,0.0010827913542843116,56.52773844116006,-26.476650109689476,-36.2262584885238,394.2398257688562,1.8620073808099442
RCP45_2031,31.130689654465066,285.86511661304536,1029.0337164834493,38.34655228785098,3.026948542069161e-08,0.3360660013145878,0.004081145158334218,0.0328059349071485,0.0041973748128992915,-0.03822706805128065,290.8583631231998,-0.3017805200895509,170.56964177320964,1.8627346006316846e-05,-37.251157865345775,0.0032769039735273883,-0.1069178761898872,37.870510286314186,0.0007056861864628349,35.9582115381025,-1.7717455777258788,-36.21184162348838,392.10624833687496,2.0288826219958445
RCP45_2032,37.34099435932151,285.8906533505023,1029.0341294301136,38.35106170529057,7.635299247386321e-07,0.5175655026116426,0.002814344560659059,0.044678537412520605,0.004580496359048081,-0.07695409776273238,290.6940345187147,-34.49985252833316,172.6525386408749,2.7067753336068782e-05,-37.25573204778632,-0.008796670294913336,-0.11426096549371342,37.98818390214116,0.001029220283136438,51.67133459796689,-36.31010434211181,-36.21898833144069,546.6714118635937,1.905125479273269
RCP45_2033,33.73975174657976,285.8436842302329,1029.0351988611337,38.346057843742294,1.1373740270317386e-06,0.47210437098947455,0.0032633102592718156,0.04925385647710191,0.0030385361773793786,-0.0701078369793377,291.02589920348936,-30.853534188483586,179.33042949908918,3.836866174500777e-05,-37.2444694368895,0.02088595260512938,-0.0964727004127596,37.92683282894404,0.0014557305884519284,47.5301953520108,-33.47224785970178,-36.21119310148508,595.989013954567,1.9580433445844556
RCP45_2034,30.70603936437613,285.75589668924624,1029.0346869409227,38.33093448675163,-5.631614483327008e-07,0.4735500035993768,0.001778138525336497,0.030993328205251747,0.0028672316280909387,-0.03186555948963479,290.7112698089702,-11.010452216777924,164.58430806864146,2.1648549001597245e-05,-37.24440285359945,0.03044965234992139,-0.0716800389263828,37.71983998845573,0.000819306801604535,47.839234693259215,-12.488266318961596,-36.19707241552878,549.7674926992039,2.0661681381288766
RCP45_2035,31.01078603943155,285.842253655798,1029.0298271001484,38.33996879683825,-1.0397609125415718e-08,0.3596831801081812,0.0028107678348651445,0.06158479038730917,0.004175419664608904,-0.04250986334397423,290.8675126491563,-21.958996211386236,176.0482346758721,3.196645863362488e-05,-37.232480004567755,0.05014739254438699,-0.0637117900464362,37.797785236862296,0.0012082108268562826,37.58364044312686,-24.299262430069653,-36.1895940918287,291.4870589281857,2.154933007332365
RCP45_2036,34.19582266415735,285.78794980416,1029.0376905867781,38.339337987655306,1.0000890937081383e-06,0.5120805313803872,0.004925995049117335,0.06920516701348627,0.00343544824158918,-0.07716927080035083,290.66160870002443,-16.992441062961035,183.00480113885598,3.7332857462448377e-05,-37.243925538315075,0.02932076418399049,-0.08702727857658027,38.04650655243216,0.0014209757996051743,53.08734119879619,-19.641138941847046,-36.20811200680832,463.6456133964466,1.9399989160762416
RCP45_2037,30.415836899400627,285.89707299995916,1029.0253912918254,38.345935366687385,6.138461401226972e-07,0.3013939305477091,0.00489612103094687,0.05299246777319443,0.0030170410254777144,-0.054029438322644674,290.8413841569992,-9.442359478075446,179.873459937678,3.7143094241202387e-05,-37.222490485198435,0.06839006545091006,-0.05799743791268473,37.914656875111405,0.0014088292370520352,33.27137516742976,-12.210395429469397,-36.18371048005258,543.9744051709578,2.199623279609616
RCP45_2038,33.30169381249549,285.84739520128323,1029.0364370575585,38.348459866206554,2.30890459909256e-06,0.49422886768015284,0.0041356608042826745,0.05781170007199756,0.004194958961483347,-0.08290048307704989,290.6235569964716,-40.32106570735658,166.30428778510725,2.955487458066403e-05,-37.24183706746453,0.01324063584666567,-0.10455458997190392,37.996472247466954,0.0011233436057447067,48.578121832446534,-42.3220132831012,-36.213629603448666,336.1787945150877,1.9246293202816447
RCP45_2039,30.947615014879503,285.93174943733845,1029.0277228061464,38.355335923908406,2.994470292481643e-08,0.38577141410160265,0.003820825232832964,0.04380331166345374,0.005478573660308663,-0.03891745100470542,291.38214696849934,-3.6620447390408373,184.60280190128253,3.6862422420283743e-05,-37.22473123570933,0.04200377906080352,-0.08395515823022869,37.934724425392815,0.0013997467268243385,38.78597997139664,-6.5094543437469135,-36.19814996249973,584.3337646694729,2.0548288971593216
RCP45_2040,30.00686763776582,285.905609215316,1029.0256029150662,38.35008118469733,5.94378909642225e-07,0.3339743582237931,0.005494629651435415,0.04541040507448448,0.00436782438137164,-0.05330860685549983,290.99983106210755,-12.589986964742817,181.58905679730483,2.8788200861887662e-05,-37.20827212989033,0.043167960391201285,-0.0819472977261865,38.03540180655481,0.0010956541194267748,35.01270235960275,-14.76028128981109,-36.18170149358488,514.665748395028,2.1670054635241813
RCP45_2041,30.37883476610738,285.9421599794172,1029.0238752777398,38.355402364679,-2.6670804792494107e-07,0.4994012667854171,0.0035481647255515714,0.038365046801671014,0.0036933649316202356,-0.042351465422360256,291.47539639205,-30.702698444397786,169.67785427823617,2.5925647893214644e-05,-37.200498440804765,0.04078928015468914,-0.0785173393996628,37.93448383809741,0.0009850434571791753,48.805961175772595,-32.72268103023244,-36.1801530474594,343.68643590256835,2.1525999868707117
RCP45_2042,33.21237865037183,285.9083698132141,1029.0270610217497,38.35308134552654,1.0510687738425842e-06,0.48839194825744053,0.005596193325458454,0.054305585727198014,0.004424511534900732,-0.07852060704577263,291.2773869779767,-33.75726644694059,179.3374783199464,3.9797210416640246e-05,-37.20759093688805,0.02727052606038873,-0.08559183177485624,37.96306215817873,0.0015106575803519066,49.303579165862494,-36.70456841432631,-36.18716787217758,605.9706816196839,2.0934834265004434
RCP45_2043,35.59345067451959,285.8044834825361,1029.0420462436068,38.34913484563807,1.6980908634712678e-06,0.5882277086595351,0.0034242777978512294,0.048067151628939084,0.004045863503127635,-0.07822519222217789,290.90675372566625,-53.81370442583027,175.1648240296908,3.4879420395602474e-05,-37.23367686347963,-0.0005504486655782959,-0.10382823950644411,38.09399555350461,0.0013302760804441538,61.157421452002815,-56.312826560932756,-36.21926011330272,507.0565037430249,1.8090003420766911
RCP45_2044,34.71601590815954,285.6667885052313,1029.0504757759338,38.33751103427354,1.1692738407852516e-06,0.8547054555703775,-0.0008688840388967976,0.0525683493898563,0.0022042801177046376,-0.07297584211473565,290.62326136696737,-35.00485350036193,177.12069799270367,3.72620096720461e-05,-37.24736699579405,-0.00945304665767515,-0.10395301823193721,38.040400690737236,0.0014192083124990908,82.42115604570708,-37.80649800405645,-36.23326783983895,477.31994166576624,1.6887556257573146
RCP45_2045,32.652408570830154,285.6651686515767,1029.055089508608,38.340367491438286,1.139821846167949e-06,0.796109784045405,-0.0004167788198688391,0.044670046535807736,0.0031682268195709824,-0.08001371839800109,290.50635654019277,-31.44796426150809,177.9943163214252,3.707983525377198e-05,-37.256083407516485,-0.02720592897403683,-0.11095926155191595,38.16862308017761,0.001416331093920459,83.63269550467733,-34.07783153619279,-36.245440234227374,671.9014085571852,1.5290245928755744
RCP45_2046,31.669692889386138,285.77082048752254,1029.054655289367,38.35438683370003,1.0432697936417389e-06,1.6628914549852507,-0.0026386965213178143,0.04894950807749185,0.003031856105115395,-0.0677812792718826,290.6198303703879,-37.03164479141106,168.71629506721732,3.010038075109584e-05,-37.28342263946784,-0.03250739091896286,-0.11724722463220702,38.08997482389795,0.0011474363176964878,152.09636170397013,-39.14728509021279,-36.26986836274107,408.65992886580784,1.2115898550259516
RCP45_2047,30.58770525838885,285.8163826051788,1029.0422102972434,38.34862283972274,9.366564099007222e-07,0.2400697683544498,0.0009766663240051944,0.03577491714824855,0.002158608640954889,-0.05290012960596364,291.339855482241,-14.82196584507396,176.32029679112276,3.127911808609793e-05,-37.253848625236685,0.015581884323992445,-0.07555277989163219,37.88170936722492,0.0011859873477826361,28.715985255310905,-17.133247504196746,-36.22707107241859,524.506427391448,1.5592440874500115
RCP45_2048,34.44830539396673,285.6806367562235,1029.0478465259891,38.33619127519071,2.7783390633028226e-07,0.36747880239639164,0.0008701422704301017,0.06593550822499752,0.0010731284549455977,-0.06997702013955637,290.89678368247775,-22.784470854243757,176.35730205662205,3.5887274143434005e-05,-37.24461874571071,0.03046709154896416,-0.07450160216446454,38.038010798558176,0.001365385219243821,38.790311230661764,-25.300637385404404,-36.223869977879076,393.97674027997937,1.586243444051336
RCP45_2049,33.99667838908741,285.80390530749503,1029.0405817718997,38.34787366479617,4.444070895185248e-07,0.33621206716646923,0.003533385171638035,0.05625127850764969,0.0038306782576204477,-0.05191744497365067,290.63932381086164,-5.908700835741087,175.64748567140128,2.9465680414009854e-05,-37.23459627885992,0.03935143383486105,-0.07720333167874538,37.84317772349364,0.0011142067444380164,38.139802702503054,-8.104050858476956,-36.21578975454153,171.59917812539078,1.733483096708505
RCP45_2050,34.57608297521009,285.7640840797562,1029.0429013701846,38.34515248486848,1.141144731504167e-06,0.3741271211152013,0.002560018562783443,0.059132022661122906,0.004516095591638058,-0.06649082669022317,290.8061487278088,-18.07767292373253,180.8268680920504,3.251941662520247e-05,-37.230251027181666,0.037300001887549825,-0.0782003417530649,37.920860638460994,0.001234111030789292,39.95928575036587,-20.441177894937198,-36.21572634855475,412.89702575522784,1.7387053271263209
RCP45_2051,32.44459091303989,285.76896539093286,1029.0444319298713,38.347868026867445,7.052522970215029e-07,0.4690278952561917,0.00038309645530463555,0.05669440227550533,0.00244754554563176,-0.06722678360287039,290.88574157866395,-28.223967035294383,175.69766811526054,3.280155094296294e-05,-37.23092466443611,0.03795294505611915,-0.07785671916289595,37.93080013139339,0.0012445124819880549,48.08319558792243,-30.630422083711576,-36.22088528897564,314.4715950137321,1.6771223872042813
RCP45_2052,31.26036146796709,285.8594362697156,1029.040451897881,38.358333446052185,7.009687888894747e-07,0.3726052027606865,0.0016876546252146917,0.035089610642212804,0.0031042404829414436,-0.05853652912700727,291.00145903610013,-12.87831217772283,172.3149345959738,2.4420375245837234e-05,-37.22857180387905,0.02661400684795945,-0.0923491765833401,37.89000628485415,0.0009260331812404991,37.34902944676894,-14.60873227585057,-36.22287771257358,426.64702595006656,1.641461421527925
RCP45_2053,31.19135588410124,285.90522026086563,1029.0328399921264,38.35885675201744,8.972321190107948e-07,0.348821766536101,0.0034543679127221096,0.05422491333378869,0.004614213573222187,-0.04809915759311452,291.23679868422903,-9.029748050657862,178.4208072878334,3.171834031282209e-05,-37.20739454872161,0.07080789315653555,-0.05196915691352601,37.846182351257674,0.0012012112428283334,36.164861432106854,-11.403181301755996,-36.19965102826716,418.06100563168076,1.8268025806884625
RCP45_2054,31.59011478070111,285.8963051047134,1029.0313948181524,38.35743095960633,3.3081902147276534e-07,0.4041512977583436,0.004789320504101834,0.03607043127904236,0.0034535020447725457,-0.06579382135068379,291.3457306859987,-17.92930007274405,180.25828196917408,3.603051171439321e-05,-37.19663228303015,0.06329086698948451,-0.05718898340669247,37.85073647321641,0.0013642318973693334,38.96987157750052,-20.61708760728456,-36.19106359599036,545.3886401859164,1.888883726629607
RCP45_2055,27.619893721926864,285.9461331231382,1029.0232496310223,38.36031389965608,1.8961292564750876e-07,0.26063247936930745,0.0047941229381228394,0.052896626241972916,0.004456902208567131,-0.04020076126763882,291.6362449117635,-5.092597623300641,173.38205086206577,2.7286808735322833e-05,-37.17066507639481,0.1339877812822657,-0.009521383355953065,37.83128403942119,0.0010329823177156411,30.160470384054182,-7.282700698930157,-36.16901172949917,448.243846739348,2.0880897329894914
RCP45_2056,34.66361603941888,285.88896508647963,1029.0337684311557,38.36130941988009,1.0768201665036677e-06,0.45967339786276884,0.003484905118198448,0.07522705750370541,0.002723297251680672,-0.09145077218722741,290.92943165663127,-36.91253170713274,174.58229314989697,3.701848366746751e-05,-37.18202503930795,0.09546064720379266,-0.057129819425044484,37.81370914628795,0.0014001844235487307,46.37651033255642,-39.54451731315778,-36.19216260356424,394.35248258055344,1.8952916626674345
RCP45_2057,31.38699827756872,285.96996840918166,1029.0272161683401,38.3705522751894,5.731846078426285e-07,0.33648380076969364,0.0026279592299414153,0.05292060717257065,0.0039898864582087945,-0.06489383223713616,291.3577816625021,-16.60751410889308,179.048956738611,3.8721119272809786e-05,-37.162820666127054,0.08046765162977412,-0.062630914368704,37.72586458833261,0.0014608639233263962,35.58807230436953,-19.523716975062968,-36.1818932438093,695.5578422948963,2.0093490728300316
RCP45_2058,27.882807600049397,285.9114963536789,1029.023863076572,38.35984328790807,-2.5797498111089333e-08,0.3657109303087993,5.919700294113771e-05,0.04879756034339991,0.0033464659791440123,-0.040667999627958154,291.0212446979244,-11.596898513982058,172.39778475620943,2.761754852847727e-05,-37.14066355742573,0.14091278780436262,-0.018674236137878053,37.64251521970601,0.0010397022414254057,36.816060194738256,-13.720812382423212,-36.155929835400734,308.9518678031713,2.2206775208228007
RCP45_2059,32.5286066891134,285.9386020328781,1029.0267743394152,38.36552448151481,1.7983532570792304e-06,0.4030771260951747,0.002266367133326409,0.05139351658547281,0.00271003002274437,-0.07692724146018061,290.8170526932856,-19.39673228035578,179.91633291668492,3.2483074190997943e-05,-37.15547713057067,0.10331895697545058,-0.05001595291299626,37.70786449152819,0.0012259182220609427,40.311936533640996,-21.62574656693398,-36.172717140232415,510.2171170331212,2.092765317731688
RCP45_2060,28.03734848947549,285.97502847280276,1029.0212081784107,38.369153216041354,1.3735052787042422e-06,0.29681238406067995,5.306531153238288e-05,0.04633747093743822,0.004421888609091343,-0.04301196497386956,291.494808582109,-12.333525689100757,180.76491391399657,3.522444945469396e-05,-37.13100161922419,0.1452778507737914,-0.02855883699183075,37.760972123033405,0.0013307252663395499,32.08208314434647,-15.084146228870207,-36.15609199025968,428.5685417755899,2.2753831566612255
